file,species,angular_second_moment,contrast,correlation,variance,idm,sum_average,sum_variance,sum_entropy,entropy,difference_variance,difference_entropy,information_measure_of_correlation_1,information_measure_of_correlation_2
CBTS9 (67),Cow,7.272553103,1.189269666,0.966279874,19.48742689,8.949272169,20.36305017,9.503552737,12.08895918,7.267673554,10.13040599,-2.042868505,-11.39294329,19.34016031
CBTS9 (69),Cow,7.214501994,1.177062002,0.970983867,19.45323988,8.967637118,20.327163,9.46591456,12.08439189,7.263416581,10.25822955,-2.121068655,-11.64635442,19.51370991
CBTS9 (7),Cow,6.090977103,1.169596157,1.399493876,21.39227587,7.350248926,22.34597005,11.79795253,11.87929434,7.125008676,10.36775947,-2.209744808,-11.90915922,19.571433
CBTS9 (70),Cow,6.801604817,1.194054175,1.070765953,19.81155186,8.618329429,20.70021948,9.825514957,12.24828583,7.351378219,10.15256245,-2.055801355,-11.64285727,19.58935976
CBTS9 (71),Cow,6.776293071,1.199079263,1.086222705,19.91786087,8.515352008,20.81116762,9.95312348,12.21407715,7.332122443,10.12158669,-2.032304596,-11.57258448,19.52250585
CBTS9 (72),Cow,7.669427179,1.03400413,0.947162425,19.85328676,8.520901732,20.74427468,10.05895769,11.4660478,6.827670697,10.96029855,-2.655930164,-12.61932226,19.76756428
CBTS9 (73),Cow,7.267773002,1.101837009,1.051024907,20.34724493,8.078510232,21.25748505,10.6277099,11.45263968,6.863770349,10.68379885,-2.436623705,-11.85178863,19.29277267
CBTS9 (74),Cow,6.99678871,1.151963719,1.122091512,20.61500602,7.865591853,21.53592469,10.94689872,11.43994825,6.88534048,10.46922027,-2.268961933,-11.34297364,18.9596656
CBTS9 (75),Cow,6.291853539,1.223521759,1.271043182,20.74006433,7.793104438,21.66748294,10.97304239,11.94957547,7.208531593,10.16075332,-2.031188755,-11.32674562,19.2426306
CBTS9 (76),Cow,6.403784665,1.190232004,1.229462924,20.58381009,7.929183433,21.50355783,10.77249422,12.01405341,7.221792822,10.25469519,-2.110889574,-11.64857223,19.47985959
CBTS9 (77),Cow,6.769298049,1.135832995,1.177240025,20.75511136,7.739474338,21.68284122,11.10894447,11.45500314,6.873208314,10.45423294,-2.285158105,-11.3515711,18.95356536
CBTS9 (78),Cow,6.37291838,1.251208252,1.251385074,20.72677531,7.783821634,21.65305339,10.97680673,11.8378132,7.160472723,9.925622057,-1.87595542,-10.59168925,18.66439423
CBTS9 (79),Cow,6.46492342,1.166255149,1.229137765,20.69343375,7.810646023,21.61858758,10.95358551,11.78700712,7.073177213,10.26390019,-2.150396296,-11.36957164,19.15107913
CBTS9 (8),Cow,5.97845941,1.193763144,1.378634669,21.01646907,7.633721917,21.95516704,11.27152406,12.13182232,7.278644559,10.24763337,-2.119814114,-11.89575159,19.69801337
CBTS9 (81),Cow,6.455864548,1.16686049,1.286788835,21.17630958,7.408107615,22.12098102,11.65880869,11.29618819,6.81107568,10.3608429,-2.202402675,-10.87687676,18.5543362
CBTS9 (82),Cow,6.33438631,1.191628936,1.290992012,20.98572794,7.587153755,21.92280498,11.33010284,11.69572699,7.048407566,10.30162216,-2.14283622,-11.298938,19.07840745
CBTS9 (83),Cow,6.816262582,1.088907592,1.170800676,20.77021338,7.734958964,21.69809925,11.14440235,11.40605634,6.822624208,10.74489767,-2.48423772,-12.04474094,19.38488891
CBTS9 (84),Cow,6.981349645,1.011459142,1.138171421,20.73269647,7.767090536,21.6597076,11.13140072,11.30350024,6.717221856,11.18081681,-2.816179915,-13.00579699,19.91182074
CBTS9 (85),Cow,7.255243574,1.094297433,1.065606981,20.47548357,7.95358935,21.38986699,10.79699602,11.36035547,6.810162406,10.71343385,-2.462940335,-11.69892133,19.13677703
CBTS9 (86),Cow,6.57999841,1.313740529,1.130248275,20.01299911,8.410436128,20.90765583,10.01495459,12.36657403,7.518685188,9.757031995,-1.717742641,-10.64193383,19.01665773
CBTS9 (87),Cow,8.022738481,1.000085755,0.915580761,20.00052196,8.335455483,20.89632531,10.31963375,11.04250349,6.574744514,11.05961561,-2.747959857,-12.17058685,19.2304326
CBTS9 (88),Cow,6.953813543,1.236831451,1.100135257,20.33835709,8.124088499,21.24821042,10.52941845,11.80241148,7.147100519,10.07880123,-1.970658182,-10.74805978,18.76781037
CBTS9 (89),Cow,7.689212689,1.105100403,0.96976923,20.13039657,8.260733007,21.031617,10.39771645,11.34464529,6.805888666,10.54627004,-2.358666737,-11.31257751,18.8604763
CBTS9 (9),Cow,5.804567367,1.299480144,1.440907429,21.16598725,7.498940242,22.11064434,11.45544258,12.07906667,7.316058773,9.740059078,-1.742568629,-10.62609216,18.82958834
CBTS9 (90),Cow,7.892623959,1.114650015,0.898181149,19.62889354,8.723912543,20.50984255,9.801427182,11.44581741,6.881664921,10.55319321,-2.347643779,-11.38755031,18.98472346
CBTS9 (91),Cow,8.543265877,1.102884707,0.818430223,19.54056463,8.756612671,20.41778249,9.830266638,10.87309002,6.564572798,10.57583214,-2.367281305,-10.5594457,18.07494202
CBTS9 (93),Cow,7.161635379,1.163321583,1.072977833,20.40136547,8.052166189,21.31449125,10.67510666,11.5195725,6.936408782,10.40948827,-2.221529352,-11.26890798,18.95182037
CBTS9 (94),Cow,7.413417155,1.189898287,1.020256856,20.26182165,8.140237905,21.16846205,10.52748657,11.42761526,6.911417463,10.29468925,-2.13048501,-10.75452103,18.5574708
CBTS9 (95),Cow,7.695012646,1.140365275,0.971669109,20.16282552,8.210764902,21.06613668,10.45326293,11.25997905,6.785429396,10.50619631,-2.297258256,-11.01772385,18.62850698
CBTS9 (96),Cow,7.911959394,1.10433597,0.92655756,19.9713954,8.393780608,20.86646447,10.24160655,11.23441646,6.751069911,10.64667968,-2.407266696,-11.38567893,18.86212152
CBTS9 (97),Cow,8.423525101,1.069843298,0.845735232,19.71031543,8.638793013,20.5953119,10.00534461,10.98944977,6.597413001,10.83468226,-2.544230297,-11.5446511,18.82148656
CBTS9 (98),Cow,8.527592504,1.03646041,0.841098879,19.78443968,8.558780528,20.67207103,10.11679033,10.87722074,6.518511338,11.01086339,-2.681362075,-11.79585513,18.91990658
G1 (1),Goat,5.214979008,2.405414828,2.043528001,23.7145384,6.461817858,24.76274782,14.2991552,14.31709511,9.129890184,8.053150982,-0.02072358,-9.557424385,19.42650848
G1 (10),Goat,6.194790267,2.248647589,1.65713066,23.39706405,6.617987037,24.43245066,14.02995398,13.75053132,8.714245124,8.644770375,-0.476340849,-10.09658511,19.55079894
G1 (11),Goat,7.427101276,1.629552796,1.337064346,23.13990917,6.639481219,24.1646674,13.91417398,12.81627266,7.91683752,9.731579655,-1.483301485,-11.57564977,20.01496191
G1 (12),Goat,6.10217244,2.322708467,1.638559107,23.05030448,6.931541627,24.07008867,13.49523679,14.11601745,8.967832664,8.515295064,-0.351038491,-10.29997953,19.88836821
G1 (13),Goat,6.491247874,2.17852141,1.588724044,23.48727615,6.547539924,24.52516258,14.23982504,13.42789876,8.475962448,8.839285444,-0.643059609,-10.18389945,19.43921814
G1 (15),Goat,8.533732385,1.789878344,1.15732782,23.16550137,6.562285332,24.19131003,14.21956587,11.85172914,7.436539082,9.981912311,-1.569303795,-10.78684569,19.05115524
G1 (16),Goat,7.499382232,2.172266243,1.252463316,22.45921201,7.309169893,23.4558217,13.01769066,13.05078279,8.308118251,8.980215637,-0.705136006,-10.13815978,19.27490367
G1 (17),Goat,6.947147908,1.984397776,1.405316504,22.89106526,6.869778257,23.90556576,13.45649725,13.32295375,8.370693303,9.048580563,-0.852276441,-10.55930672,19.64411611
G1 (18),Goat,7.317410434,1.849480939,1.343453071,22.9941848,6.828964091,24.01407317,13.68384928,13.04389878,8.142497907,9.348767723,-1.121993076,-11.02237975,19.80350302
G1 (19),Goat,8.981061258,1.499214802,1.093989581,23.12537488,6.614057889,24.15131572,14.26852291,11.51163388,7.10700248,10.35731058,-1.962963804,-11.45079079,19.23473775
G1 (2),Goat,7.28941854,2.46022128,1.329381052,22.86267423,6.790334182,23.8761802,13.50990416,12.90622902,8.344743459,8.517157653,-0.288861926,-8.472449218,17.92089406
G1 (20),Goat,7.170032637,1.883197537,1.351395918,22.82766009,6.883612425,23.83888743,13.42337752,13.11399784,8.231106543,9.150725691,-0.968056952,-10.48184338,19.47956738
G1 (21),Goat,7.781779791,1.716314152,1.24344976,22.8775168,6.752783012,23.89244808,13.64599698,12.47333657,7.787086772,9.537505066,-1.305462041,-10.59135309,19.20392952
G1 (23),Goat,7.148261449,2.571739442,1.307582952,22.43162986,7.102666119,23.42790069,12.94030812,12.96352315,8.462963325,8.177404246,-0.002776703,-7.880445789,17.46447159
G1 (24),Goat,6.882571189,2.217798591,1.433936713,23.02998031,6.706226766,24.0474894,13.63191114,13.27410285,8.434959102,8.710439456,-0.530621813,-9.591853025,18.94442976
G1 (3),Goat,7.03410176,2.238954403,1.376708531,22.84592715,6.731198455,23.85862001,13.43649344,13.00359221,8.335915902,8.564203414,-0.423943415,-8.687518729,18.10533174
G1 (4),Goat,8.180044933,1.68709103,1.217800733,23.25131225,6.515822619,24.28132686,14.25800697,12.07425005,7.527925983,9.799115335,-1.496666516,-10.63302533,19.01635941
G1 (5),Goat,6.907243192,1.801356498,1.42833399,22.99882099,6.865019097,24.01307622,13.58771521,13.3923995,8.329364906,9.24903271,-1.086110938,-11.17054484,20.05484878
G1 (7),Goat,6.007076875,2.722907297,1.631488118,22.84519769,6.946037429,23.85693602,13.18447824,14.09723711,9.154673077,7.836744532,0.279535305,-8.427901296,18.48092139
G1 (8),Goat,6.690834266,2.087809831,1.539306739,23.51908249,6.400291519,24.56038031,14.31563997,13.18065623,8.302990198,9.042635561,-0.808179759,-10.10296894,19.24629633
G1 (9),Goat,6.437785748,2.673878733,1.570978183,23.24507061,6.781483379,24.27242747,13.86457569,13.6570553,8.79813538,8.368540789,-0.114599072,-9.076758064,18.78986038
GBTS16 (1),Goat,2.557329656,3.298479777,3.933737178,22.07765805,7.951199983,22.31463822,10.90445541,17.68949995,12.11394552,5.453880037,2.080221132,-8.814135734,20.60487872
GBTS16 (10),Goat,2.315442249,3.154533305,4.515954652,22.33580184,7.75501634,22.74079729,11.28933543,17.89704479,12.1240178,5.306136243,2.095308496,-8.899087756,20.68229972
GBTS16 (100),Goat,2.26791892,4.360830067,4.324836057,21.67963167,8.072122007,22.08553116,10.56747632,17.32091657,12.47784499,4.244520696,3.327766491,-5.718522982,17.62273874
GBTS16 (101),Goat,2.473623548,3.960165592,4.17837524,22.44048715,7.341360212,22.81176233,11.50083644,16.95459438,12.09185674,4.602484854,2.930720618,-6.095744981,17.88169373
GBTS16 (102),Goat,3.014625125,2.850164268,3.59653474,23.28724203,6.777679425,23.82175968,12.78928083,16.49764639,11.12522632,5.902164513,1.573736818,-8.394721023,19.70843047
GBTS16 (103),Goat,2.027945385,4.607804438,5.114392047,22.04766164,7.914173704,22.38998858,10.90249203,17.73547516,12.84761414,4.010472159,3.57462384,-5.838625658,17.96160069
GBTS16 (104),Goat,2.688888154,3.867979471,3.73765451,22.25078758,7.550470502,22.63858798,11.30949296,16.87200423,11.9249656,4.837381836,2.730195279,-6.370172404,18.10954285
GBTS16 (105),Goat,2.696659085,3.867944548,3.7261409,22.25334222,7.547561201,22.6336032,11.31025244,16.85796212,11.92167762,4.845225623,2.725936604,-6.36644561,18.1043509
GBTS16 (106),Goat,4.172057938,2.510425599,2.542485648,23.45250924,6.578231035,23.82990069,13.14322985,15.3611349,10.26455572,7.01001663,0.697291879,-9.162063123,19.8506297
GBTS16 (108),Goat,3.627455051,2.377561482,2.707169231,22.39663097,7.170881109,23.03950199,11.81129986,16.10139992,10.53237181,6.639072643,0.847543425,-9.252769849,20.08884045
GBTS16 (109),Goat,3.978103337,1.837703992,2.638241479,23.2703362,6.539176264,23.68637896,12.86629906,15.55205217,9.958476146,7.907093493,-0.269409615,-11.4607085,21.35783928
GBTS16 (110),Goat,2.747490256,3.360519251,3.670546621,22.22693204,7.810290733,22.5219539,11.17272844,17.45102072,11.97933777,5.480266367,2.093385915,-8.593183478,20.34664038
GBTS16 (111),Goat,2.324198014,3.561755619,4.265994795,21.71545465,8.422084956,22.02830572,10.4801058,18.1380015,12.47254084,5.07359194,2.441327498,-8.548272428,20.5618568
GBTS16 (112),Goat,2.414744008,3.413133287,4.394416931,22.57521467,7.623918659,22.60800828,11.36073413,17.7490168,12.26152568,5.320470388,2.214709784,-8.844723401,20.70513566
GBTS16 (113),Goat,1.958308045,4.223196965,4.848543685,20.94105074,9.023218268,21.47184307,9.68367069,18.37145736,12.92602512,4.273120834,3.25883404,-6.868996208,19.18312024
GBTS16 (115),Goat,2.020185746,4.115442767,5.056436575,21.77782815,8.350992626,21.97236012,10.43570759,18.32193341,12.94700624,4.401821376,3.124407097,-7.481446789,19.81969619
GBTS16 (116),Goat,2.528507228,3.464730664,4.145329345,22.54158008,7.616359495,22.90694677,11.56057969,17.60067729,12.07470231,5.218388778,2.301802353,-8.26773893,20.11097928
GBTS16 (118),Goat,2.895192622,3.375699288,3.646592532,22.92156527,7.0449127,23.21465112,12.1149482,16.64507515,11.58770591,5.178728275,2.286177653,-7.209600215,18.83471593
GBTS16 (12),Goat,2.36760359,3.031323567,4.449997063,22.47390809,7.588654631,22.81903348,11.42916677,17.75995434,12.00769071,5.53158825,1.898393299,-9.128323682,20.80872167
GBTS16 (120),Goat,3.550265364,3.006850026,2.830461574,22.62740015,7.247936761,23.1422105,12.02476284,16.13271516,10.96712717,5.894618883,1.65492216,-7.784816663,19.04803526
GBTS16 (121),Goat,2.88636567,3.278301815,3.510632341,22.43734347,7.413064715,22.84186654,11.56314436,16.80425156,11.56539249,5.320490213,2.147998008,-7.50635708,19.11981768
GBTS16 (123),Goat,2.853540641,3.502327638,3.549760639,22.42168903,7.405260983,22.86184538,11.5661339,16.8251864,11.68133885,5.140568094,2.373149383,-7.030769718,18.70048184
GBTS16 (124),Goat,2.330852214,3.164331257,4.706024267,22.91078817,7.274934511,23.13625269,11.90213229,17.68215642,12.05685794,5.344008951,2.077119259,-8.949213703,20.68821487
GBTS16 (125),Goat,2.6056651,2.747768875,3.972186873,22.45231113,7.481743416,22.89601832,11.49955904,17.51397376,11.63532116,5.993313517,1.456168459,-9.733320674,21.0867655
GBTS16 (126),Goat,2.08947453,3.892581059,4.804059804,21.66112046,8.452593827,22.05531567,10.42554794,18.31874423,12.73708609,4.587917548,2.899244328,-7.74835008,19.97302734
GBTS16 (127),Goat,2.818522154,2.50673924,3.738134666,22.77211117,7.313782715,23.32751349,12.03211019,17.31914889,11.31350848,6.303620707,1.124897976,-10.29197435,21.32650841
GBTS16 (128),Goat,2.664813112,3.130017078,3.936852468,22.64037478,7.556211907,23.19400125,11.85293691,17.42923214,11.75691506,5.405144388,2.017389758,-8.600161719,20.23654208
GBTS16 (129),Goat,2.852317109,2.536664713,3.374166772,21.75123183,8.090178407,22.38349807,10.81303196,17.5701781,11.43627058,6.314764479,1.142429346,-10.29277538,21.39193292
GBTS16 (13),Goat,1.959836293,3.689614048,5.303076313,21.89475559,8.279147604,22.16250498,10.61236049,18.39792406,12.77803057,4.650287795,2.773322842,-8.176751026,20.38852647
GBTS16 (131),Goat,2.575665044,3.190077557,3.801913027,21.75935966,8.366821714,22.26200319,10.70527887,17.90197155,12.07144328,5.421439554,2.042004642,-9.000387181,20.73604898
GBTS16 (132),Goat,2.383363507,3.202979812,3.978517498,21.27513175,8.729038877,21.83701122,10.14050314,18.13563208,12.20997021,5.258976992,2.159153365,-8.871087372,20.70226029
GBTS16 (133),Goat,2.659821022,3.781466456,3.629816376,21.78283976,7.855050007,22.3334612,10.85558555,16.93888109,11.89877672,4.692725479,2.791696101,-6.288574515,18.00315367
GBTS16 (134),Goat,2.367322682,4.054699342,4.224692396,21.97307348,7.684413,22.23607131,10.82370201,17.20784682,12.31012113,4.578153835,2.983439121,-6.316310976,18.25599607
GBTS16 (135),Goat,2.523867928,3.935707573,3.848011358,21.7735063,7.802524204,22.18567334,10.72798358,16.99031822,12.04964568,4.649881013,2.882991678,-6.160130524,17.93421684
GBTS16 (136),Goat,4.502849058,1.452044938,2.050211991,21.91855004,7.385561381,22.63039933,11.50435527,15.17212969,9.30053108,9.146282391,-1.278621959,-13.25966943,22.04694981
GBTS16 (137),Goat,3.7456261,2.484314541,2.574461842,22.24036148,7.219785589,22.72535164,11.58724667,15.72095273,10.49305838,6.783205966,0.837024181,-8.945340587,19.8113573
GBTS16 (138),Goat,4.395981596,2.44449411,2.254317808,22.71040609,7.008773798,23.36440086,12.38347334,15.41686507,10.1317879,7.185609794,0.563409278,-9.26140986,19.85038601
GBTS16 (14),Goat,2.847241723,3.74826595,3.505391102,22.19902939,7.922773599,22.7633121,11.37872883,17.16062294,11.93803633,4.889534246,2.653250262,-6.998037534,18.80699697
GBTS16 (140),Goat,3.379749308,3.376161051,2.897217042,22.29967366,7.323887808,22.78259622,11.58133089,16.10718405,11.15697544,5.549895297,2.050968766,-6.82882696,18.18801525
GBTS16 (141),Goat,2.941314552,3.032328584,3.137049439,21.38113556,8.290550391,21.9159567,10.37587687,17.11932274,11.51108975,5.844564785,1.707062012,-8.629739789,20.12728668
GBTS16 (142),Goat,3.077086351,2.585992065,3.309492151,22.54419884,7.301702236,22.9934338,11.73389335,16.88139505,11.19607419,6.335148272,1.155331253,-9.706451583,20.83059318
GBTS16 (143),Goat,2.318572349,3.509436488,4.617866433,22.58558279,7.768345485,22.92138589,11.57272153,17.9431981,12.30497788,5.070916084,2.410233568,-8.594808689,20.51662406
GBTS16 (144),Goat,2.363494353,3.395512493,4.542000144,22.70485123,7.422566034,23.05506848,11.73111167,17.63252854,12.11393293,5.144479648,2.320751482,-8.264000847,20.13073589
GBTS16 (145),Goat,2.374890038,3.586384373,4.141536577,21.69627498,8.376543152,22.22848525,10.60423456,18.0248066,12.32344558,4.992647392,2.505065626,-8.094343383,20.08441625
GBTS16 (146),Goat,2.272846909,3.561712933,4.678028236,22.51775205,7.563873093,22.88985708,11.48398765,17.80417809,12.26894187,4.945691647,2.518825217,-8.027710608,19.99639074
GBTS16 (147),Goat,2.313594044,3.498517106,4.73767854,22.9021506,7.3157156,23.21010044,11.94440896,17.68251606,12.17421099,5.06934133,2.41506869,-8.205132349,20.10832104
GBTS16 (148),Goat,2.818879865,3.665280202,3.572881762,22.36697334,7.37041267,23.01426962,11.65458227,16.67735746,11.62382233,4.775614873,2.68218074,-6.104463812,17.63528708
GBTS16 (149),Goat,2.460356093,3.579407453,4.093071927,22.08022183,7.796971949,22.62941673,11.11838634,17.48794501,12.08974432,4.895867652,2.570537394,-7.297577928,19.19848488
GBTS16 (15),Goat,2.599352499,3.871401962,3.945577317,22.40804901,7.507028285,22.90348041,11.54501389,17.10007408,12.02707219,4.639180845,2.859459632,-6.433990824,18.23904991
GBTS16 (151),Goat,2.334205473,3.764458766,4.19742948,21.68597098,8.024579967,22.26563325,10.64728443,17.61642896,12.25630758,4.661122001,2.805314196,-6.9417035,18.91867564
GBTS16 (153),Goat,2.706081345,2.8572576,3.921025851,22.83438701,7.124428073,23.34036596,12.06270675,17.16981454,11.48764291,5.769005548,1.648598241,-8.978642556,20.4127429
GBTS16 (154),Goat,2.693585367,2.680044651,4.007428501,23.00947295,7.039875113,23.42654909,12.22814507,17.1958438,11.43058719,6.064063243,1.371974575,-9.701916848,20.95550175
GBTS16 (155),Goat,2.642237692,2.856543613,4.098507741,23.00340228,7.16999156,23.32856619,12.15631129,17.27193562,11.61245208,5.856185465,1.591052848,-9.417414072,20.83247517
GBTS16 (156),Goat,3.407523782,2.137587311,2.935986041,22.47701208,7.324188909,23.10277427,11.82003625,16.66730549,10.67312061,7.156386644,0.3806039,-10.98785097,21.4595353
GBTS16 (158),Goat,2.936360221,3.467051127,3.405740381,22.35326924,7.243350424,22.78154518,11.53148594,16.41072699,11.48494514,5.242491766,2.293872767,-6.663141554,18.19638928
GBTS16 (159),Goat,2.691104505,3.831802709,3.962860516,22.97359204,6.83187397,23.13119947,12.10809502,16.3578412,11.76534453,4.675382931,2.816519261,-5.808266817,17.35590806
GBTS16 (16),Goat,2.521666096,3.905960603,4.001008948,22.14558949,7.85004299,22.6223617,11.20034608,17.30800289,12.18290719,4.719162768,2.826026044,-6.748873352,18.67214554
GBTS16 (160),Goat,2.728432013,4.049076678,3.926053867,23.06346529,6.758647804,23.24120472,12.27564911,16.16540127,11.7661428,4.545815993,2.996796733,-5.2462312,16.63273853
GBTS16 (161),Goat,2.820098823,3.784237047,3.543932883,22.32398397,7.160808865,22.77071865,11.53123211,16.19586208,11.54520788,4.771409205,2.739763878,-5.479171839,16.81827826
GBTS16 (162),Goat,2.119903014,4.407708906,4.619985005,21.51680008,8.160181571,21.88229087,10.30119236,17.62522175,12.66743639,4.207071766,3.362214025,-5.989884499,18.05509979
GBTS16 (163),Goat,2.390784017,4.156935643,4.199623222,22.03300222,7.730224473,22.34567427,10.92763469,17.24593154,12.3264136,4.51441086,3.060399403,-6.172030932,18.09569746
GBTS16 (164),Goat,2.798624636,3.257918193,3.611133009,22.37546746,7.29221722,22.75669284,11.46097242,16.76014968,11.58179566,5.325342661,2.138443034,-7.419939446,19.04527569
GBTS16 (165),Goat,2.833336587,2.924298878,3.933974714,23.5363057,6.545892343,23.65164774,12.8004514,16.43028424,11.30297559,5.734119182,1.710281788,-8.212876328,19.64474097
GBTS16 (167),Goat,2.870860931,2.698728666,3.810970569,23.3177329,6.677031135,23.73215136,12.68724079,16.66333441,11.14571245,6.113538844,1.341499482,-9.096927752,20.3196954
GBTS16 (169),Goat,2.50921825,3.277475295,3.941726273,21.86044955,8.087223405,22.35028527,10.8045099,17.77440621,12.06931215,5.256013992,2.187384209,-8.50737283,20.3209092
GBTS16 (172),Goat,2.402326957,4.385470462,4.155946543,21.98389026,7.772760114,22.48156044,11.00086803,17.24403121,12.36386417,4.272122998,3.316833245,-5.620195201,17.43928955
GBTS16 (174),Goat,2.722115369,3.83684332,3.719245929,22.35438632,7.441604622,22.75397861,11.44024973,16.87087235,11.90554424,4.808706804,2.737963055,-6.377688873,18.10925646
GBTS16 (175),Goat,2.434744284,3.918595111,4.102221533,21.97282929,7.895998434,22.41990829,10.92023845,17.5164471,12.27807507,4.661742152,2.865119553,-6.841339503,18.82243763
GBTS16 (176),Goat,2.640280215,3.823463781,3.747797632,22.00749854,7.849773973,22.46377269,11.01353123,17.28759777,12.0709569,4.841832302,2.700593884,-6.949363219,18.82642835
GBTS16 (177),Goat,2.229785035,4.232331373,4.782755645,22.53046117,7.571207718,22.66184224,11.36894392,17.64952059,12.62238325,4.428972809,3.136898802,-6.810935593,18.96846707
GBTS16 (18),Goat,2.808638404,3.418662823,3.691559684,22.64907336,7.257047303,23.06863295,11.83136745,16.87616747,11.6995575,5.207861047,2.284688345,-7.4036279,19.09269442
GBTS16 (19),Goat,2.624595549,3.519793218,4.001977458,22.6598749,7.412198028,23.03999474,11.766034,17.25553107,11.95076658,5.093837389,2.398458757,-7.669611937,19.49214377
GBTS16 (2),Goat,2.548431476,3.869667435,3.898210663,22.01642606,7.816447494,22.56916215,11.09793779,17.17201888,12.05988359,4.81695859,2.750578803,-6.546391314,18.38134676
GBTS16 (20),Goat,2.69313713,3.469744108,4.068197134,23.21848343,6.981959778,23.44006926,12.42129269,16.84886885,11.76651741,5.099357363,2.373260887,-7.438208418,19.16374734
GBTS16 (21),Goat,2.648571183,3.673595852,4.034772579,22.90564531,7.154094723,23.19389143,12.05181677,16.93806581,11.91425402,4.9436701,2.568609555,-7.038077628,18.83565993
GBTS16 (22),Goat,2.583411981,4.009128191,4.004314812,22.47118863,7.587616179,22.8071973,11.51228094,17.22093006,12.19206314,4.777085376,2.824183642,-6.755793392,18.68336318
GBTS16 (23),Goat,2.260495878,3.90739246,4.482891992,21.98363385,7.964498647,22.52035436,10.96063145,17.76141387,12.40861084,4.522161968,2.948318504,-6.9353965,18.99159998
GBTS16 (24),Goat,2.266846869,3.782556845,4.552413054,22.20085154,7.676696673,22.55044255,11.10308642,17.63442697,12.36360494,4.762420525,2.743046632,-7.247154688,19.29225073
GBTS16 (25),Goat,2.91412203,2.55103763,3.550950461,22.66582655,7.137622827,23.15473829,11.86886989,16.98119355,11.18560322,6.321592413,1.128584791,-9.751517348,20.86087225
GBTS16 (26),Goat,4.064219753,1.857951802,2.391285185,22.39462572,7.126552118,23.14785507,11.96282097,15.80063218,9.929833956,7.793979496,-0.186016664,-11.1975444,21.16491847
GBTS16 (27),Goat,4.286301271,1.805279558,2.192503224,22.09648061,7.231589595,22.87228066,11.70622285,15.32356645,9.612977817,7.970794682,-0.328481093,-10.91409363,20.77235753
GBTS16 (28),Goat,3.680503758,2.344849901,2.746624902,22.76952603,6.798560221,23.19619714,12.19133488,15.6793191,10.41389331,7.011248515,0.617446602,-9.373463806,20.11834823
GBTS16 (29),Goat,2.112091282,3.951244606,4.735125022,21.71510976,7.9623984,22.01802603,10.47258628,17.74722203,12.55550226,4.662932217,2.891181135,-7.039195848,19.17800738
GBTS16 (3),Goat,2.129768895,3.875131006,4.686081533,21.66052531,8.484638442,22.00774488,10.42158805,18.07985431,12.65592714,4.690502366,2.832712342,-7.529298481,19.720595
GBTS16 (30),Goat,2.446358961,3.594758226,4.080404101,21.99914176,7.657198444,22.4961826,11.00431378,17.26722068,12.02607703,4.89150204,2.580196684,-7.054318193,18.9149209
GBTS16 (31),Goat,2.209071543,3.940977124,4.561653945,21.85051483,8.155280605,22.25471436,10.7038452,17.9354738,12.58003648,4.480105291,2.991490308,-7.174129952,19.32952243
GBTS16 (32),Goat,3.401982945,2.211504616,2.763460025,21.73877604,7.896415581,22.16713345,10.80694157,16.80052809,10.8948626,7.510884101,0.239236578,-11.60517751,21.97822974
GBTS16 (33),Goat,2.48826177,3.847785986,3.98152781,21.91218634,7.942319358,22.32262032,10.84359457,17.45952002,12.25489877,4.746465729,2.787666838,-6.987194922,18.96407503
GBTS16 (34),Goat,4.303214146,1.913728347,2.191018564,22.06440565,7.554181835,22.74512374,11.54505878,15.89074499,10.03946276,8.090205656,-0.310297015,-11.89568016,21.68223988
GBTS16 (37),Goat,1.809319512,4.663057129,5.156438269,20.58268387,9.321545363,20.95177961,9.190090241,18.39908717,13.23141453,4.049003812,3.577125733,-6.395217054,18.81330899
GBTS16 (38),Goat,2.460969329,3.510507475,4.112848336,22.07970909,8.002740318,22.57638254,11.06282216,17.85076884,12.20922197,5.074257822,2.419478872,-8.217760708,20.13707826
GBTS16 (39),Goat,2.297374006,3.629565208,4.432360015,22.02815541,8.010691496,22.42343185,10.90986844,17.93593961,12.40289873,4.843095354,2.622935237,-7.915847936,19.96246846
GBTS16 (4),Goat,2.717446337,3.110126264,3.625903206,22.00776712,7.800073216,22.56941175,11.08989053,17.19181632,11.64659091,5.522060591,1.945827553,-8.141446651,19.76962907
GBTS16 (42),Goat,1.807213966,4.717677321,5.289029973,20.86057804,8.937792143,21.34175726,9.555647684,18.33357981,13.17482578,3.828565053,3.737406084,-5.982257477,18.30146517
GBTS16 (44),Goat,2.045925273,4.895806039,5.309972495,22.62975028,7.329182342,22.74741655,11.50080302,17.32765854,12.83719833,3.775805675,3.837846784,-5.080447057,16.96400169
GBTS16 (46),Goat,1.980471171,4.680545993,5.251120677,22.0200184,7.892817527,22.2285568,10.76565301,17.80428469,12.96862283,3.918202294,3.661143086,-5.823534607,18.00397092
GBTS16 (47),Goat,2.756976433,2.943409736,3.861444854,22.92819145,6.958239277,23.15464926,12.02838087,16.83213605,11.49788841,5.641581702,1.77233156,-8.466592501,19.98136301
GBTS16 (48),Goat,3.162671765,2.350713149,3.368365622,23.13970467,6.769449878,23.4516161,12.43482371,16.4583601,10.86312085,6.623380169,0.830824757,-10.00122833,20.86842741
