file,species,angular_second_moment,contrast,correlation,variance,idm,sum_average,sum_variance,sum_entropy,entropy,difference_variance,difference_entropy,information_measure_of_correlation_1,information_measure_of_correlation_2
CBTS9 (63),Cow,0.315584373,0.23982999,5283.04001,4.97980599,0.0105754397,9.98741515,74.3989722,1.46270146,1.63438145,0.305339564,-0.365855128,-0.407001779,0.753399876
CBTS9 (64),Cow,0.328125901,0.236029232,4876.88973,4.8815917,0.011057072,9.79116928,71.1172612,1.46197641,1.63262243,0.306769495,-0.373035345,-0.408838591,0.754421612
CBTS9 (65),Cow,0.335926173,0.237974713,4685.55537,4.84381115,0.011267382,9.71568386,70.0163065,1.4525488,1.62376746,0.305423436,-0.366916298,-0.402822,0.748607884
CBTS9 (66),Cow,0.354873006,0.234695297,4461.30082,4.86855736,0.0110494306,9.76518545,71.4828815,1.40429703,1.57350009,0.309273756,-0.382979501,-0.391629245,0.732553597
CBTS9 (67),Cow,0.35613457,0.234285561,4466.99273,4.8807814,0.0109955747,9.78981011,71.9386383,1.40169474,1.56912397,0.30813464,-0.379941624,-0.389545838,0.730232962
CBTS9 (69),Cow,0.353291826,0.231880657,4488.73871,4.87221899,0.0110181389,9.77255687,71.6537302,1.40116517,1.56820487,0.312022625,-0.39448563,-0.398210434,0.736785733
CBTS9 (7),Cow,0.298273176,0.230409889,6469.68765,5.35786601,0.0090309256,10.7431255,89.3064587,1.37738445,1.53832197,0.315354176,-0.410978009,-0.407196217,0.738965203
CBTS9 (70),Cow,0.333072385,0.235228107,4950.01899,4.96196108,0.01058896,9.95190879,74.375782,1.4201684,1.58719619,0.308808569,-0.382346932,-0.39809086,0.73964207
CBTS9 (71),Cow,0.331832877,0.236218047,5021.47365,4.98858702,0.0104624362,10.0052486,75.3417348,1.41620196,1.58303878,0.307866385,-0.377976902,-0.395688103,0.737117844
CBTS9 (72),Cow,0.375569365,0.203698324,4378.61512,4.97241392,0.0104692549,9.97308892,76.1428635,1.3294692,1.47412534,0.333377325,-0.493961514,-0.431478007,0.746370598
CBTS9 (73),Cow,0.35590049,0.217061369,4858.75857,5.09612968,0.00992570804,10.2198217,80.4481229,1.32791455,1.48191942,0.324967086,-0.453173939,-0.40523461,0.728443731
CBTS9 (74),Cow,0.342630477,0.226936307,5187.29072,5.16319258,0.00966410465,10.3536853,82.8642729,1.326443,1.48657651,0.31844029,-0.421991469,-0.387837283,0.715866495
CBTS9 (75),Cow,0.30811003,0.241033207,5875.87593,5.19451443,0.00957504257,10.4169337,83.0621715,1.38553343,1.55635495,0.309057709,-0.377769373,-0.387282417,0.7265505
CBTS9 (76),Cow,0.313591261,0.234475141,5683.65552,5.15537931,0.00974223681,10.3381245,81.5440906,1.39300954,1.55921811,0.311915121,-0.39259248,-0.398286265,0.735507635
CBTS9 (77),Cow,0.331490333,0.223758562,5442.2355,5.19828308,0.00950914964,10.4243174,84.0909037,1.32818859,1.48395712,0.317984423,-0.425003704,-0.388131246,0.715636166
CBTS9 (78),Cow,0.312079749,0.246487433,5784.99892,5.19118609,0.0095636372,10.4099965,83.0906663,1.37257478,1.54597882,0.301905766,-0.348898398,-0.362149478,0.704717834
CBTS9 (79),Cow,0.316585206,0.229751712,5682.15235,5.18283543,0.00959659514,10.3934266,82.9148896,1.3666839,1.52713132,0.312195108,-0.399940113,-0.388746718,0.72309376
CBTS9 (8),Cow,0.292763221,0.235170774,6373.25811,5.2637422,0.00937921632,10.5552417,85.3215755,1.40666465,1.57149266,0.311700323,-0.394252305,-0.406737785,0.743744541
CBTS9 (81),Cow,0.316141596,0.229870964,5948.66614,5.30377553,0.00910201401,10.634959,88.2531875,1.30977426,1.4705424,0.315143796,-0.409612487,-0.371900567,0.700562336
CBTS9 (82),Cow,0.310192846,0.234750336,5968.09691,5.25604284,0.00932200008,10.5396832,85.7649968,1.35610012,1.52178344,0.31334249,-0.398534057,-0.386331623,0.720349871
CBTS9 (83),Cow,0.333790171,0.21451428,5412.46718,5.2020655,0.0095036018,10.4316529,84.3593077,1.32251329,1.47303578,0.326825517,-0.462029402,-0.411832007,0.731921795
CBTS9 (84),Cow,0.341874431,0.199256972,5261.62616,5.19266909,0.00954308044,10.4131956,84.2608898,1.31062208,1.45027893,0.340084787,-0.523765464,-0.444692294,0.751817338
CBTS9 (85),Cow,0.355286928,0.215576076,4926.1697,5.12824807,0.00977222328,10.2834661,81.7295608,1.31721435,1.47034522,0.325868488,-0.458068421,-0.400007794,0.722553751
CBTS9 (86),Cow,0.322220391,0.258806262,5224.99843,5.01241515,0.0103335307,10.0516366,75.8097751,1.43388372,1.62331853,0.296777794,-0.319473293,-0.363867433,0.718018366
CBTS9 (87),Cow,0.392870905,0.19701642,4232.61698,5.00929015,0.0102414053,10.0461893,78.116092,1.28035994,1.41951742,0.336398233,-0.511077599,-0.416134912,0.726089936
CBTS9 (88),Cow,0.340525997,0.24365521,5085.78966,5.09390365,0.00998170804,10.2153628,79.7040903,1.36847001,1.5430917,0.306564988,-0.366511632,-0.367496076,0.708622552
CBTS9 (89),Cow,0.376538255,0.217704256,4483.12359,5.04181828,0.0101495971,10.1112326,78.7071513,1.31539278,1.4694225,0.320783898,-0.438675161,-0.386797983,0.712121371
CBTS9 (9),Cow,0.284247784,0.255996973,6661.1374,5.30119022,0.00921361604,10.6299895,86.7137757,1.40054772,1.57957056,0.296261532,-0.324090539,-0.363325777,0.710955124
CBTS9 (90),Cow,0.386499239,0.219585525,4152.18072,4.91621285,0.0107186853,9.86038252,74.1934458,1.32712352,1.48578294,0.320994479,-0.436625063,-0.389361442,0.716812613
CBTS9 (91),Cow,0.418360963,0.217267765,3783.50202,4.89409017,0.0107588625,9.81612341,74.4117506,1.26071673,1.4173213,0.321683083,-0.440277336,-0.361047011,0.682461688
CBTS9 (93),Cow,0.350702965,0.229173801,4960.24424,5.1096846,0.00989334028,10.2472282,80.8069001,1.3356753,1.49760239,0.316623433,-0.41316975,-0.385304841,0.71557028
CBTS9 (94),Cow,0.363032637,0.234409399,4716.52166,5.07473474,0.0100015501,10.1770227,79.6894666,1.32501301,1.49220665,0.313131613,-0.396236925,-0.367716998,0.70068069
CBTS9 (95),Cow,0.376822277,0.224651419,4491.9065,5.04994037,0.0100882035,10.1278284,79.1276191,1.30557587,1.46500525,0.319564983,-0.427254143,-0.37671639,0.703362827
CBTS9 (96),Cow,0.387446089,0.217553663,4283.36137,5.00199517,0.0103130668,10.0318333,77.5254528,1.30261193,1.45758688,0.323838039,-0.447713994,-0.389297456,0.71218349
CBTS9 (97),Cow,0.412497296,0.210758623,3909.72971,4.93660561,0.0106141027,9.90147306,75.7370309,1.27420845,1.42441165,0.329556478,-0.473187084,-0.394733009,0.710649222
CBTS9 (98),Cow,0.417593443,0.20418221,3888.29642,4.95517062,0.0105157949,9.93837604,76.5806368,1.26119568,1.40737642,0.334915346,-0.498691452,-0.40332214,0.7143653
G1 (1),Goat,0.255375833,0.473865582,9446.97801,5.93949517,0.00793934966,11.9050239,108.239706,1.6600434,1.97118506,0.244951168,-0.00385426218,-0.326786046,0.733493239
G1 (10),Goat,0.303356873,0.44298251,7660.71074,5.85998119,0.00813122782,11.7462291,106.201945,1.59435127,1.88144539,0.262946343,-0.0885919556,-0.34522095,0.738186116
G1 (11),Goat,0.363702744,0.321021129,6181.08363,5.7955747,0.00815763677,11.6174887,105.32553,1.48602553,1.70928144,0.296003615,-0.275870901,-0.395792911,0.755711674
G1 (12),Goat,0.298821408,0.457572468,7574.85674,5.77313249,0.00851647847,11.5720187,102.154319,1.63672878,1.9361961,0.259008117,-0.0652876746,-0.352175382,0.750931833
G1 (13),Goat,0.317874306,0.429167686,7344.47539,5.88257553,0.00804467257,11.7908016,107.790597,1.55694256,1.82999907,0.268862871,-0.11959904,-0.348206389,0.733973122
G1 (15),Goat,0.417894111,0.352605186,5350.18383,5.80198447,0.0080627896,11.6302975,107.637242,1.37418831,1.60558281,0.303617936,-0.291865987,-0.368822238,0.7193209
G1 (16),Goat,0.367242319,0.427935421,5789.9835,5.62508867,0.00898045361,11.2767016,98.5394584,1.51321659,1.79376074,0.273149518,-0.13114428,-0.346642465,0.727769045
G1 (17),Goat,0.340199583,0.390925422,6496.60494,5.73324976,0.00844059255,11.4929221,101.861074,1.54477436,1.80727098,0.275228961,-0.158510102,-0.361042259,0.741709524
G1 (18),Goat,0.358331219,0.364346869,6210.61792,5.75907687,0.00839044599,11.5450885,103.582051,1.5124184,1.75800255,0.284359697,-0.208673182,-0.376875584,0.747727549
G1 (19),Goat,0.439799661,0.295344606,5057.37896,5.79193447,0.00812640025,11.6110697,108.00783,1.33475483,1.53443435,0.315036354,-0.365080598,-0.391523751,0.726252487
G1 (2),Goat,0.356960465,0.484662427,6145.56471,5.726139,0.00834298313,11.4787946,102.265346,1.49645582,1.80166829,0.259064771,-0.053723805,-0.289688735,0.676645247
G1 (20),Goat,0.351114176,0.370989023,6247.33672,5.71736943,0.00845758998,11.4608656,101.610369,1.52054627,1.77713356,0.27833589,-0.180043468,-0.358393644,0.735496602
G1 (21),Goat,0.381071236,0.338113075,5748.31494,5.72985644,0.00829684567,11.4866156,103.295522,1.44626266,1.68126766,0.290100485,-0.242795543,-0.362137984,0.72508925
G1 (23),Goat,0.350048048,0.506631452,6044.79478,5.6181805,0.00872673156,11.2632782,97.9536991,1.50309898,1.8271925,0.248730556,-0.000516423441,-0.269447041,0.65941195
G1 (24),Goat,0.337037282,0.436905272,6628.91264,5.76804214,0.00823964407,11.5611538,103.188897,1.53911018,1.82114626,0.264943787,-0.0986873668,-0.327963225,0.71529123
G1 (3),Goat,0.344457685,0.441072957,6364.35381,5.72194456,0.00827032568,11.4703523,101.709652,1.50774492,1.79976238,0.260495753,-0.0788468515,-0.29704236,0.683609123
G1 (4),Goat,0.400574151,0.332356134,5629.74265,5.82347649,0.00800570292,11.6735743,107.928228,1.39998924,1.62531366,0.298057835,-0.278356588,-0.363562835,0.718007102
G1 (5),Goat,0.338245462,0.354866377,6603.01194,5.76023804,0.00843474518,11.5446092,102.854349,1.55282648,1.79834799,0.281326076,-0.201999665,-0.381941623,0.757217696
G1 (7),Goat,0.294164609,0.536411448,7542.16843,5.72176186,0.00853428882,11.4695427,99.8019833,1.63455123,1.9765358,0.238368774,0.0519891993,-0.288165559,0.697790388
G1 (8),Goat,0.327647987,0.411297548,7116.02528,5.89054168,0.00786375497,11.807733,108.36449,1.5282752,1.79265357,0.275048133,-0.150308808,-0.345439225,0.726688908
G1 (9),Goat,0.315256283,0.526752844,7262.43846,5.82191322,0.00833210854,11.6692958,104.950088,1.58351288,1.89955768,0.25454432,-0.0213136368,-0.310351174,0.709455102
GBTS16 (1),Goat,0.125231605,0.649798954,18185.182,5.52952544,0.00976928757,10.7280623,82.5429916,2.05106814,2.61545626,0.165889636,0.386888629,-0.30137163,0.777985362
GBTS16 (10),Goat,0.113386457,0.621441567,20876.7016,5.59417961,0.00952824541,10.932944,85.4564015,2.07513262,2.61763091,0.161395741,0.389694643,-0.304276297,0.780908573
GBTS16 (100),Goat,0.111059255,0.859081458,19993.1839,5.42983656,0.00991785911,10.617916,79.9921753,2.00833151,2.69402382,0.129104782,0.618912574,-0.195526895,0.665387696
GBTS16 (101),Goat,0.121132544,0.780150746,19316.1136,5.62039888,0.00902000443,10.9670614,87.0573917,1.96585706,2.61068719,0.13999291,0.545068245,-0.208424814,0.675165147
GBTS16 (102),Goat,0.147625216,0.561481011,16626.3367,5.83247539,0.00832743479,11.4526312,96.8104743,1.9128747,2.40198726,0.17952502,0.29269046,-0.287031064,0.744137863
GBTS16 (103),Goat,0.0993078287,0.907735292,23643.2039,5.5220126,0.00972379502,10.764288,82.5281295,2.05639889,2.77385867,0.121985772,0.664824184,-0.199633428,0.678182221
GBTS16 (104),Goat,0.131673982,0.761990124,17278.716,5.57288711,0.00927692899,10.8838055,85.6089871,1.95628087,2.57465463,0.147137727,0.507773665,-0.217807996,0.683768123
GBTS16 (105),Goat,0.132054522,0.761983244,17225.49,5.57352694,0.00927335446,10.881409,85.6147361,1.95465271,2.57394474,0.14737631,0.506981618,-0.21768057,0.683572089
GBTS16 (106),Goat,0.204304326,0.494552654,11753.5977,5.87386788,0.00808238138,11.4565451,99.4897471,1.78109808,2.21616454,0.213222348,0.129685395,-0.313267912,0.749506927
GBTS16 (108),Goat,0.177635299,0.468378486,12514.9096,5.60941475,0.0088105443,11.0765503,89.4074934,1.86693058,2.27398726,0.201939415,0.157629835,-0.316369343,0.758501131
GBTS16 (109),Goat,0.194806432,0.362026816,12196.2651,5.82824119,0.00803439651,11.3875451,97.3934759,1.80323462,2.15008056,0.240508565,-0.0501059791,-0.391862856,0.806415148
GBTS16 (110),Goat,0.134543708,0.662020701,16968.4845,5.5669123,0.00959615861,10.8277321,84.5737265,2.02341687,2.58639383,0.166692224,0.389337073,-0.293816863,0.76823497
GBTS16 (111),Goat,0.113815224,0.70166417,19721.168,5.43880871,0.0103478431,10.5904041,79.3308104,2.10307115,2.69287863,0.154322485,0.454048771,-0.292281271,0.776360969
GBTS16 (112),Goat,0.118249232,0.672385641,20314.8477,5.65414246,0.00936717149,10.8691039,85.9968652,2.05796902,2.64731949,0.16183174,0.411901417,-0.302417479,0.781770797
GBTS16 (113),Goat,0.0958977107,0.831967802,22414.2197,5.24485308,0.011086429,10.3228772,73.3020695,2.13013997,2.79078796,0.129974707,0.606092215,-0.234863706,0.724303547
GBTS16 (115),Goat,0.0989278417,0.810740276,23375.2829,5.45443065,0.0102604951,10.5635075,78.9947312,2.12439775,2.79531788,0.133889367,0.581090904,-0.255804526,0.74833896
GBTS16 (116),Goat,0.12382018,0.6825503,19163.3465,5.64571841,0.00935788388,11.0128226,87.5096276,2.0407693,2.60698347,0.158726743,0.428099274,-0.282689311,0.759337034
GBTS16 (118),Goat,0.141776645,0.665011161,16857.7477,5.74088873,0.00865577249,11.1607556,91.7060073,1.92996882,2.50183872,0.157520397,0.425193324,-0.246509588,0.711148728
GBTS16 (12),Goat,0.115940781,0.597169307,20571.7878,5.62876942,0.00932384414,10.9705571,86.5148768,2.05923721,2.59251536,0.168253272,0.353071493,-0.312114298,0.785681929
GBTS16 (120),Goat,0.173855345,0.592348031,13084.8749,5.66721273,0.00890521917,11.1259288,91.023335,1.87056153,2.36785293,0.179295506,0.307789665,-0.266177304,0.719203098
GBTS16 (121),Goat,0.141344392,0.645823905,16229.2205,5.61961152,0.00910810458,10.9815344,87.5290413,1.94842506,2.49702115,0.161832343,0.399494069,-0.256656255,0.721913411
GBTS16 (123),Goat,0.139736961,0.689956886,16410.1058,5.61569074,0.00909851648,10.9911395,87.5516711,1.95085242,2.5220545,0.156359686,0.441368707,-0.240395042,0.706080406
GBTS16 (124),Goat,0.114141078,0.623371759,21755.37,5.73818952,0.00893839011,11.1230645,90.0950638,2.05021667,2.60313079,0.162547708,0.386311729,-0.305990196,0.781131913
GBTS16 (125),Goat,0.127598576,0.541309167,18362.9302,5.62336029,0.00919248706,11.0075686,87.0477222,2.03071617,2.51211907,0.182297482,0.270824582,-0.332800266,0.796180124
GBTS16 (126),Goat,0.102320891,0.766836625,22208.5762,5.42520028,0.010385328,10.6033895,78.9178261,2.12402797,2.74999516,0.139549819,0.539214147,-0.264930444,0.754128336
GBTS16 (127),Goat,0.138022117,0.493826443,17280.9357,5.70345676,0.00898612118,11.2150157,91.0789519,2.00812655,2.44263824,0.191736037,0.209213448,-0.35190167,0.805232178
GBTS16 (128),Goat,0.130495035,0.616611882,18199.5836,5.67046233,0.0092839832,11.1508279,89.7226716,2.02089052,2.53837175,0.164407253,0.375202975,-0.294055462,0.764077951
GBTS16 (129),Goat,0.139677045,0.499721747,15598.357,5.44776939,0.00994004421,10.7611676,81.8509474,2.03723297,2.46914314,0.192074995,0.212474009,-0.351929059,0.807702433
GBTS16 (13),Goat,0.0959725485,0.72685222,24515.468,5.48371606,0.0101722223,10.6549222,80.3319331,2.13320874,2.75883526,0.141446923,0.515794718,-0.279578266,0.769816477
GBTS16 (131),Goat,0.126129483,0.628443768,17575.7752,5.44980507,0.0102799436,10.7027573,81.0352934,2.07570387,2.60627983,0.1649029,0.379780959,-0.307739912,0.782938002
GBTS16 (132),Goat,0.116712539,0.630985506,18392.1959,5.32852633,0.0107249838,10.4984367,76.7601346,2.10279642,2.63618843,0.159961307,0.401568791,-0.303318912,0.781662231
GBTS16 (133),Goat,0.130250574,0.744947101,16780.1936,5.45568585,0.00965115235,10.7371117,82.1730635,1.96403513,2.56900033,0.142737742,0.519211857,-0.215018013,0.679751151
GBTS16 (134),Goat,0.115927025,0.79877385,19530.2321,5.5033314,0.00944149821,10.6902902,81.931716,1.99522126,2.65781147,0.139252838,0.554873063,-0.215966374,0.689297807
GBTS16 (135),Goat,0.123592995,0.775332528,17788.8821,5.45334821,0.00958661622,10.6660607,81.2071603,1.96999918,2.60157363,0.14143455,0.536191408,-0.210626275,0.67714828
GBTS16 (136),Goat,0.22050306,0.286052165,9477.87727,5.48967557,0.00907431245,10.8798687,87.084028,1.75918324,2.00802721,0.278200739,-0.237803707,-0.453372663,0.832434127
GBTS16 (137),Goat,0.183422097,0.489408788,11901.4197,5.57027581,0.00887063107,10.9255183,87.7114875,1.82281836,2.26549931,0.206323491,0.15567342,-0.305857767,0.748024106
GBTS16 (138),Goat,0.215269795,0.481564182,10421.4333,5.68800223,0.00861137022,11.2327498,93.7386506,1.7875599,2.18749936,0.218563332,0.104785323,-0.316664761,0.749497726
GBTS16 (14),Goat,0.139428505,0.738406617,16204.9909,5.55992386,0.00973436133,10.9437683,86.1330789,1.98974573,2.57747666,0.148724037,0.493463094,-0.239275868,0.710102134
GBTS16 (140),Goat,0.165505229,0.665102128,13393.4772,5.58513102,0.00899853686,10.9530394,87.6667071,1.86760124,2.40884204,0.168810114,0.381448146,-0.233490245,0.686731032
GBTS16 (141),Goat,0.144035221,0.597367295,14502.1928,5.35507583,0.0101862324,10.5363908,78.5418331,1.98495704,2.48529694,0.17777302,0.317486863,-0.295066791,0.759952758
GBTS16 (142),Goat,0.150683922,0.509439212,15299.3742,5.6463743,0.00897127843,11.0544024,88.8215526,1.95736972,2.41728364,0.192695005,0.214873562,-0.331881562,0.786507739
GBTS16 (143),Goat,0.113539737,0.691357326,21347.8272,5.65673924,0.00954462234,11.0197644,87.6015372,2.08048402,2.65670102,0.154241094,0.448265786,-0.293872432,0.774653101
GBTS16 (144),Goat,0.115739553,0.668914353,20997.1067,5.68661097,0.00911977843,11.0840341,88.8004963,2.0444624,2.61545354,0.156478663,0.431623516,-0.282561499,0.760082991
GBTS16 (145),Goat,0.116297596,0.706516023,19145.813,5.43400501,0.0102918879,10.6866431,80.2704226,2.08994639,2.66068828,0.15186041,0.465903067,-0.276760596,0.758334085
GBTS16 (146),Goat,0.111300577,0.701655761,21625.9478,5.63975049,0.00929339616,11.0046065,86.9298521,2.06436488,2.64892068,0.150432166,0.468462136,-0.274482298,0.755010476
GBTS16 (147),Goat,0.113295951,0.689206213,21901.7038,5.73602617,0.00898849603,11.1585678,90.4150837,2.05025837,2.62846785,0.154193195,0.449165043,-0.280548676,0.759236666
GBTS16 (148),Goat,0.138039634,0.722058464,16516.9919,5.60198676,0.0090556999,11.0644195,88.2211949,1.9337119,2.50963642,0.145258973,0.498843711,-0.208722927,0.665861488
GBTS16 (149),Goat,0.120482841,0.705141573,18921.7669,5.53016756,0.00957979441,10.8793963,84.1623754,2.02769818,2.61023111,0.148916679,0.478079793,-0.249517709,0.724883675
GBTS16 (15),Goat,0.12728945,0.762664353,18239.9175,5.61227449,0.00922355346,11.0111561,87.3917998,1.98272519,2.59669991,0.141109085,0.531814815,-0.219990066,0.688657965
GBTS16 (151),Goat,0.114305286,0.741596594,19404.199,5.43142429,0.00985944631,10.7045025,80.5962954,2.04259568,2.64619288,0.141776465,0.52174461,-0.237349703,0.714318823
GBTS16 (153),Goat,0.132515927,0.562878394,18126.4191,5.71905424,0.00875346951,11.2211947,91.3105574,1.99081148,2.48023466,0.175474749,0.306613515,-0.306996423,0.770730825
GBTS16 (154),Goat,0.131904003,0.527967527,18525.8479,5.76290591,0.00864958303,11.2626284,92.5628688,1.99382953,2.46791607,0.184449463,0.255165835,-0.331726511,0.791223954
GBTS16 (155),Goat,0.129389524,0.562737739,18946.896,5.76138546,0.00880945135,11.2155218,92.0191117,2.00265225,2.50718153,0.178126484,0.295910971,-0.321998834,0.786578798
GBTS16 (156),Goat,0.166865336,0.421103688,13572.7015,5.62954684,0.00899890681,11.1069693,89.4736249,1.93254639,2.30437557,0.217674457,0.0707863788,-0.375694981,0.810254919
GBTS16 (158),Goat,0.143792609,0.68300743,15744.3179,5.59855446,0.00889958414,10.9525341,87.2893979,1.90279654,2.4796522,0.159459879,0.426624495,-0.227825154,0.687047213
GBTS16 (159),Goat,0.131782516,0.754863319,18319.8156,5.75391925,0.00839402123,11.1206351,91.6541311,1.89666452,2.54019171,0.142210237,0.523828577,-0.198595403,0.65531288
GBTS16 (16),Goat,0.123485172,0.769472389,18496.1711,5.54653941,0.00964500045,10.8760045,84.7827826,2.00683419,2.6303454,0.14354188,0.52559669,-0.230756483,0.705010503
GBTS16 (160),Goat,0.133610432,0.797666188,18149.663,5.77642872,0.00830405148,11.1735216,92.9224581,1.87435143,2.54036406,0.138269224,0.55735737,-0.179378364,0.628007924
GBTS16 (161),Goat,0.138099326,0.745492906,16383.1648,5.59121973,0.00879816898,10.9473291,87.2874765,1.87788331,2.4926632,0.14513105,0.509553275,-0.187343036,0.63501341
GBTS16 (162),Goat,0.103810964,0.868316567,21357.6211,5.38905409,0.010026054,10.5202055,77.976497,2.04361519,2.73495747,0.127965705,0.625319277,-0.204805248,0.681712498
GBTS16 (163),Goat,0.117075919,0.818914353,19414.3404,5.51834103,0.00949778474,10.7429833,82.7184508,1.99963712,2.66132909,0.13731398,0.569186473,-0.211033172,0.683245358
GBTS16 (164),Goat,0.137047742,0.641808341,16693.8227,5.60411418,0.00895962461,10.940586,86.7556347,1.94331152,2.50056267,0.161979939,0.397716993,-0.253701476,0.719098904
GBTS16 (165),Goat,0.138747575,0.576085494,18186.2801,5.89485537,0.00804264826,11.3708476,96.8950317,1.90506417,2.44036414,0.174413617,0.318085691,-0.280813457,0.741733117
GBTS16 (167),Goat,0.14058513,0.531648269,17617.6471,5.84011207,0.00820377269,11.4095508,96.0380661,1.93208595,2.40641031,0.185954353,0.249497944,-0.311040813,0.767217599
GBTS16 (169),Goat,0.122875605,0.645661081,18222.1146,5.47512384,0.00993641353,10.7452001,81.7864383,2.06091288,2.60581971,0.159871182,0.406819287,-0.290882838,0.767263429
GBTS16 (172),Goat,0.117641173,0.863935604,19212.4285,5.50604055,0.0095500464,10.8083124,83.2728021,1.99941678,2.66941484,0.129944356,0.616879161,-0.192164886,0.658461143
GBTS16 (174),Goat,0.133301108,0.755856317,17193.6154,5.59883424,0.0091431703,10.9392811,86.598771,1.95614963,2.57046147,0.146265524,0.50921835,-0.218064998,0.68375731
GBTS16 (175),Goat,0.119228639,0.771961381,18964.0644,5.50327024,0.00970146387,10.7786723,82.6624638,2.03100295,2.65089258,0.141795328,0.532867472,-0.233918072,0.710685132
GBTS16 (176),Goat,0.129293667,0.753220554,17325.6064,5.51195343,0.00964466992,10.7997607,83.3686582,2.00446825,2.60617482,0.147273096,0.502268268,-0.237611603,0.710835811
GBTS16 (177),Goat,0.109191851,0.833767276,22110.0897,5.64293359,0.00930240789,10.8949853,86.0590105,2.0464326,2.72523029,0.134715227,0.583414166,-0.232878506,0.716198815
GBTS16 (18),Goat,0.137538113,0.673474957,17065.6253,5.67264096,0.00891641289,11.0905554,89.5593982,1.95676359,2.52598799,0.158406523,0.424916336,-0.253143754,0.720889309
GBTS16 (19),Goat,0.128525594,0.693397597,18500.6484,5.67534629,0.00910703972,11.0767872,89.0648463,2.00075017,2.58022518,0.154938287,0.446075855,-0.262238241,0.735971453
GBTS16 (2),Goat,0.124795864,0.762322652,18020.9473,5.5141894,0.00960372315,10.8504281,84.0075869,1.99106707,2.60378404,0.146516517,0.511564682,-0.223833247,0.694030715
GBTS16 (20),Goat,0.131882053,0.683537946,18806.7738,5.81525425,0.00857842502,11.2691284,94.0249301,1.95359836,2.54044494,0.155106187,0.441389445,-0.254326126,0.723572078
GBTS16 (21),Goat,0.129699673,0.723696643,18652.2562,5.73690145,0.00878991961,11.1507751,91.228124,1.9639406,2.57234195,0.150370677,0.477721245,-0.240644913,0.711184371
GBTS16 (22),Goat,0.126508848,0.789796355,18511.4537,5.62808831,0.00932256824,10.9648667,87.1440226,1.99673824,2.63232221,0.145303701,0.525254032,-0.230993092,0.705434051
GBTS16 (23),Goat,0.110695751,0.769754464,20723.857,5.50597633,0.00978562705,10.8269631,82.968225,2.05940644,2.67907585,0.137549744,0.548341177,-0.237134055,0.717072252
GBTS16 (24),Goat,0.111006757,0.745161907,21045.2443,5.56038023,0.0094320175,10.8414284,84.0465603,2.04468252,2.66935887,0.144857643,0.510163816,-0.247793645,0.728424024
GBTS16 (25),Goat,0.142703612,0.502553205,16415.6062,5.67683693,0.00876968132,11.1319517,89.8432788,1.96894119,2.41502291,0.192282679,0.209899138,-0.333422444,0.787650996
GBTS16 (26),Goat,0.199023525,0.366015625,11054.6166,5.60891252,0.00875607923,11.1286425,90.5544563,1.83205706,2.14389658,0.237067998,-0.0345961932,-0.382864788,0.799130972
GBTS16 (27),Goat,0.209898785,0.355639218,10135.6721,5.5342397,0.00888513413,10.9961564,88.6120964,1.77674208,2.07548589,0.242446152,-0.0610923511,-0.373173081,0.784308916
GBTS16 (28),Goat,0.180233077,0.46193432,12697.3083,5.70280929,0.0083530901,11.1518836,92.2842283,1.81799101,2.24840721,0.213259818,0.114835421,-0.320496093,0.759615266
GBTS16 (29),Goat,0.103428426,0.778393316,21889.8992,5.43872233,0.00978304657,10.585462,79.2738902,2.05776092,2.71079038,0.141831526,0.537714519,-0.240683147,0.724110499
GBTS16 (3),Goat,0.104294093,0.763398973,21663.1772,5.42505122,0.0104246998,10.5805192,78.8878511,2.09632908,2.73247257,0.142670122,0.526840237,-0.257440664,0.744597163
GBTS16 (30),Goat,0.119797406,0.708165668,18863.2051,5.50986041,0.00940806089,10.8153422,83.2988852,2.00210556,2.59648505,0.148783891,0.47987627,-0.241200208,0.714177054
GBTS16 (31),Goat,0.108177518,0.776370627,21087.9638,5.47263561,0.0100200324,10.6992531,81.024441,2.0795884,2.71608743,0.136270514,0.556370458,-0.245296794,0.729831304
GBTS16 (32),Goat,0.166594003,0.435665362,12775.135,5.44464974,0.0097019764,10.6571474,81.8048452,1.94799333,2.35225068,0.228457139,0.0444942657,-0.396802519,0.82983944
GBTS16 (33),Goat,0.121849373,0.758012017,18406.1122,5.48808173,0.00975837634,10.7318998,82.0822959,2.02440235,2.64588871,0.144372349,0.518462477,-0.238905139,0.716032983
GBTS16 (34),Goat,0.210727003,0.377003578,10128.8087,5.52620627,0.00928148894,10.935024,87.3921396,1.84250549,2.16756594,0.246078253,-0.0577103966,-0.406735343,0.818663651
GBTS16 (37),Goat,0.0886017905,0.918620046,23837.5784,5.15509724,0.0114529703,10.0728497,69.5658346,2.1333436,2.85672293,0.123157782,0.665289497,-0.218664319,0.710340459
GBTS16 (38),Goat,0.120512871,0.69156831,19013.1908,5.53003914,0.0098326129,10.8538994,83.7417736,2.069767,2.63602688,0.154342739,0.449985268,-0.280980463,0.760322462
GBTS16 (39),Goat,0.112501661,0.715022627,20490.2539,5.51712711,0.00984238216,10.7803663,82.5839664,2.07964241,2.67784258,0.147311514,0.487824973,-0.270657506,0.753729661
GBTS16 (4),Goat,0.133072467,0.612693401,16762.1035,5.5120207,0.0095836048,10.8505481,83.9466719,1.99336255,2.51455226,0.167963471,0.361893523,-0.278371144,0.746448559
